,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178
210,210,600,1021,1145,1752,1889,2163,2711,3089,3486,3921,4073,4377,4985,5124,5402,5958,6352,6781,6921,7201,7761,8163,8608,8780,9124,9453,9752,10350,10469,11066,11183,11776,11885,12462,12898,13052,13360,13976,14131,14441,15061,15224,15550,15843,16429,16524,17073,17453,17854,18297,18465,18801,19114,19740,19915,20265,20606,20929,21216,21790,22220,22362,22646,23214,23632,23750,24345,24458,25043,25136,25681,26053,26438,26849,26953,27520,27936,28050,28637,28734,29287,29675,30092,30208,30799,30904,31473,31893,32015,32618,32747,33364,33521,33835,34463,34642,35000,35357,35712,36063,36406,36733,37028,37618,37721,38286,38698,38804,39375,39799,39929,40548,40709,41031,41316,41886,42308,42434,43045,43190,43480,44060,44502,44668,45000,45305,45915,46058,46344,46916,47342,47476,48103,48280,48634,48983,49322,49641,49920,50478,50876,51313,51469,51781,52405,52576,52918,53243,53534,54116,54562,54736,55084,55421,55736,56007,56549,56915,57288,57675,58090,58202,58785,59233,59411,59767,60120,60467,60802,61113,61735,61902,62236,62545,63163,63322,63640,63917
211,211,602,1025,1153,1768,1921,2227,2839,2986,3280,3868,3967,4524,4920,5353,5501,5797,6389,6496,7069,7497,7635,7911,8463,8849,9262,9370,9945,10377,10523,10815,11399,11490,12031,12395,12764,13143,13542,13981,14141,14461,14742,15304,15710,15804,16351,16727,17120,17547,17683,17955,18499,18869,19250,19653,20100,20276,20628,20973,21304,21607,22213,22348,22618,23158,23520,23885,24256,24639,25046,25142,25693,26077,26486,26586,27145,27545,27986,28150,28478,28775,29369,29480,30061,30505,30675,31015,31336,31619,32185,32599,32709,33288,33728,33890,34214,34503,35081,35519,35677,35993,36266,36812,37186,37575,37994,38114,38713,38834,39435,39560,40169,40310,40592,41156,41566,41668,42231,42639,42737,43292,43684,44109,44241,44864,45033,45371,45688,45963,46513,46895,47300,47392,47935,48303,48680,49075,49506,49650,49938,50514,50948,51098,51398,51998,52121,52726,52859,53484,53657,54003,54336,54643,55257,55408,55710,56314,56445,57066,57231,57561,57862,58464,58591,59204,59353,59651,60247,60362,60951,61052,61613,62017,62107,62646,63006,63367,63730,64097
212,212,604,1029,1161,1784,1953,2291,2608,2883,3433,3815,4220,4312,4855,5223,5600,5995,6426,6570,6858,7434,7868,8018,8318,8918,9041,9646,9779,10404,10577,10923,11256,11563,12177,12328,12630,13234,13365,13986,14151,14481,14782,15384,15511,16124,16273,16571,17167,17282,17871,17972,18533,18937,19027,19566,19926,20287,20650,21017,21392,21783,22206,22334,22949,23102,23408,24020,24167,24461,25049,25148,25705,26101,26534,26682,26978,27570,27677,28250,28678,28816,29092,29644,30030,30443,30551,31126,31558,31704,31996,32580,32671,33212,33576,33945,34324,34723,35162,35322,35642,35923,36485,36891,36985,37532,37908,38301,38728,38864,39136,39680,40050,40431,40834,41281,41457,41809,42154,42485,42788,43394,43529,43799,44339,44701,45066,45437,45820,46227,46323,46874,47258,47667,47767,48326,48726,49167,49331,49659,49956,50550,50661,51242,51686,51856,52196,52517,52800,53366,53780,53890,54469,54909,55071,55395,55684,56262,56700,56858,57174,57447,57993,58367,58756,59175,59295,59894,60015,60616,60741,61350,61491,61773,62337,62747,62849,63412,63820,63918
213,213,606,1033,1169,1441,1985,2355,2736,3139,3586,3762,4114,4459,4790,5093,5699,5834,6104,6644,7006,7371,7742,8125,8532,8628,9179,9563,9972,10072,10631,11031,11472,11636,11964,12261,12855,12966,13547,13991,14161,14501,14822,15105,15671,16085,16195,16774,17214,17376,17700,17989,18567,19005,19163,19479,19752,20298,20672,21061,21480,21600,22199,22320,22921,23046,23655,23796,24078,24642,25052,25154,25717,26125,26223,26778,27170,27595,27727,28350,28519,28857,29174,29449,29999,30381,30786,30878,31421,31789,32166,32561,32992,33136,33424,34000,34434,34584,34884,35484,35607,36212,36345,36970,37143,37489,37822,38129,38743,38894,39196,39800,39931,40552,40717,41047,41348,41950,42077,42690,42839,43137,43733,43848,44437,44538,45099,45503,45593,46132,46492,46853,47216,47583,47958,48349,48772,48900,49515,49668,49974,50586,50733,51027,51615,51714,52271,52667,53100,53248,53544,54136,54243,54816,55244,55382,55658,56210,56596,57009,57117,57692,58124,58270,58562,59146,59237,59778,60142,60511,60890,61289,61728,61888,62208,62489,63051,63457,63551,64098
214,214,608,1037,1177,1457,2017,2419,2864,3036,3380,3709,4008,4606,4725,5322,5439,6032,6141,6718,7154,7308,7616,8232,8387,8697,9317,9480,9806,10099,10685,10780,11329,11709,12110,12553,12721,13057,13370,13996,14171,14521,14862,15185,15472,16046,16476,16618,16902,17470,17888,18006,18601,18714,19299,19392,19937,20309,20694,21105,21209,21776,22192,22306,22893,22990,23543,23931,24348,24464,25055,25160,25729,26149,26271,26874,27003,27620,27777,28091,28719,28898,29256,29613,29968,30319,30662,30989,31284,31874,31977,32542,32954,33060,33631,34055,34185,34804,34965,35287,35572,36142,36564,36690,37301,37446,37736,38316,38758,38924,39256,39561,40171,40314,40600,41172,41598,41732,42359,42536,42890,43239,43578,43897,44176,44734,45132,45569,45725,46037,46661,46832,47174,47499,47790,48372,48818,48992,49340,49677,49992,50263,50805,51171,51544,51931,52346,52458,53041,53489,53667,54023,54376,54723,55058,55369,55991,56158,56492,56801,57419,57578,57896,58173,58727,59117,59538,59662,60269,60406,60680,61228,61606,62003,62438,62590,62894,63502,63641,63919
215,215,610,1041,1185,1473,2049,2483,2633,2933,3533,3656,4261,4394,5019,5192,5538,5871,6178,6792,6943,7245,7849,7980,8601,8766,9096,9397,9999,10126,10739,10888,11186,11782,11897,12486,12587,13148,13552,13642,14181,14541,14902,15265,15632,16007,16398,16821,16949,17564,17717,18023,18635,18782,19076,19664,19763,20320,20716,21149,21297,21593,22185,22292,22865,23293,23431,23707,24259,24645,25058,25166,25741,26173,26319,26611,27195,27286,27827,28191,28560,28939,29338,29777,29937,30257,30538,31100,31506,31600,32147,32523,32916,33343,33479,33751,34295,34665,35046,35449,35896,36072,36424,36769,37100,37403,38009,38144,38414,38954,39316,39681,40052,40435,40842,40938,41489,41873,42282,42382,42941,43341,43782,43946,44274,44571,45165,45276,45857,46301,46471,46811,47132,47415,47981,48395,48505,49084,49524,49686,50010,50299,50877,51315,51473,51789,52062,52608,52982,53371,53790,53910,54509,54630,55231,55356,55965,56106,56388,56952,57362,57464,58027,58435,58533,59088,59480,59905,60037,60660,60829,61167,61484,61759,62309,62691,63096,63188,63731,64099
216,216,612,1045,1193,1489,2081,2188,2761,3189,3327,3603,4155,4541,4954,5062,5637,6069,6215,6507,7091,7182,7723,8087,8456,8835,9234,9673,9833,10153,10434,10996,11402,11496,12043,12419,12812,13239,13375,13647,14191,14561,14942,15345,15792,15968,16320,16665,16996,17299,17905,18040,18310,18850,19212,19577,19948,20331,20738,20834,21385,21769,22178,22278,22837,23237,23678,23842,24170,24467,25061,25172,25753,26197,26367,26707,27028,27311,27877,28291,28401,28980,29420,29582,29906,30195,30773,31211,31369,31685,31958,32504,32878,33267,33686,33806,34405,34526,35127,35252,35861,36002,36284,36848,37258,37360,37923,38331,38429,38984,39376,39801,39933,40556,40725,41063,41380,41655,42205,42587,42992,43084,43627,43995,44372,44767,45198,45342,45630,46206,46640,46790,47090,47690,47813,48418,48551,49176,49349,49695,50028,50335,50949,51100,51402,52006,52137,52758,52923,53253,53554,54156,54283,54896,55045,55343,55939,56054,56643,56744,57305,57709,57799,58338,58698,59059,59422,59789,60164,60555,60978,61106,61721,61874,62180,62792,62939,63233,63821,63920
217,217,614,1049,1201,1505,2113,2252,2530,3086,3480,3909,4049,4329,4889,5291,5736,5908,6252,6581,6880,7478,7597,8194,8311,8904,9013,9590,10026,10180,10488,11104,11259,11569,12189,12352,12678,12971,13557,13652,14201,14581,14982,15425,15593,15929,16242,16868,17043,17393,17734,18057,18344,18918,19348,19490,19774,20342,20760,20878,21473,21586,22171,22264,22809,23181,23566,23977,24081,24648,25064,25178,25765,25862,26415,26803,27220,27336,27927,28032,28601,29021,29143,29746,29875,30492,30649,30963,31591,31770,32128,32485,32840,33191,33534,33861,34156,34746,34849,35414,35826,35932,36503,36927,37057,37676,37837,38159,38444,39014,39436,39562,40173,40318,40608,41188,41630,41796,42128,42433,43043,43186,43472,44044,44470,44604,45231,45408,45762,46111,46450,46769,47048,47606,48004,48441,48597,48909,49533,49704,50046,50371,50662,51244,51690,51864,52212,52549,52864,53135,53677,54043,54416,54803,55218,55330,55913,56361,56539,56895,57248,57595,57930,58241,58863,59030,59364,59673,60291,60450,60768,61045,61599,61989,62410,62534,63141,63278,63552,64100
218,218,616,1053,1209,1521,2145,2316,2658,2983,3274,3856,4302,4476,4824,5161,5476,5747,6289,6655,7028,7415,7830,7942,8525,8973,9151,9507,9860,10207,10542,10853,11475,11642,11976,12285,12903,13062,13380,13657,14211,14601,15022,15146,15753,15890,16164,16712,17090,17487,17922,18074,18378,18986,19125,19403,19959,20353,20782,20922,21202,21762,22164,22609,22781,23125,23454,23753,24351,24470,25067,25184,25777,25886,26463,26899,27053,27361,27977,28132,28442,29062,29225,29551,29844,30430,30525,31074,31454,31855,32298,32466,32802,33115,33741,33916,34266,34607,34930,35217,35791,36221,36363,36647,37215,37633,37751,38346,38459,39044,39137,39682,40054,40439,40850,40954,41521,41937,42051,42638,42735,43288,43676,44093,44209,44800,44905,45474,45894,46016,46619,46748,47365,47522,47836,48464,48643,49001,49358,49713,50064,50407,50734,51029,51619,51722,52287,52699,52805,53376,53800,53930,54549,54710,55032,55317,55887,56309,56435,57046,57191,57481,58061,58503,58669,59001,59306,59916,60059,60345,60917,61343,61477,62104,62281,62635,62984,63323,63642,63921
219,219,618,1057,1217,1537,1818,2380,2786,2880,3427,3803,4196,4623,4759,5031,5575,5945,6326,6729,7176,7352,7704,8049,8380,8683,9289,9424,9694,10234,10596,10961,11332,11715,12122,12218,12769,13153,13562,13662,14221,14621,15062,15226,15554,15851,16445,16556,17137,17581,17751,18091,18412,18695,19261,19675,19785,20364,20804,20966,21290,21579,22157,22595,22753,23069,23342,23888,24262,24651,25070,25190,25789,25910,26511,26636,27245,27386,27668,28232,28642,28744,29307,29715,29813,30368,30760,31185,31317,31940,32109,32447,32764,33039,33589,33971,34376,34468,35011,35379,35756,36151,36582,36726,37014,37590,38024,38174,38474,39074,39197,39802,39935,40560,40733,41079,41412,41719,42333,42484,42786,43390,43521,44142,44307,44637,44938,45540,45667,46280,46429,46727,47323,47438,48027,48128,48689,49093,49183,49722,50082,50443,50806,51173,51548,51939,52362,52490,53105,53258,53564,54176,54323,54617,55205,55304,55861,56257,56690,56838,57134,57726,57833,58406,58834,58972,59248,59800,60186,60599,60707,61282,61714,61860,62152,62736,62827,63368,63732,64101
220,220,620,1061,1225,1553,1850,2444,2555,3136,3580,3750,4090,4411,4694,5260,5674,5784,6363,6803,6965,7289,7578,8156,8594,8752,9068,9341,9887,10261,10650,11069,11189,11788,11909,12510,12635,13244,13385,13667,14231,14641,14743,15306,15714,15812,16367,16759,17184,17316,17939,18108,18446,18763,19038,19588,19970,20375,20467,21010,21378,21755,22150,22581,22725,23013,23589,24023,24173,24473,25073,25196,25801,25934,26559,26732,27078,27411,27718,28332,28483,28785,29389,29520,30141,30306,30636,30937,31539,31666,32279,32428,32726,33322,33437,34026,34127,34688,35092,35182,35721,36081,36442,36805,37172,37547,37938,38361,38489,39104,39257,39563,40175,40322,40616,41204,41303,41860,42256,42689,42837,43133,43725,43832,44405,44833,44971,45247,45799,46185,46598,46706,47281,47713,47859,48151,48735,48826,49367,49731,50100,50479,50878,51317,51477,51797,52078,52640,53046,53140,53687,54063,54456,54883,55019,55291,55835,56205,56586,56989,57436,57612,57964,58309,58640,58943,59549,59684,59954,60494,60856,61221,61592,61975,62382,62478,63029,63413,63822,63922
221,221,622,1065,1233,1569,1882,2508,2683,3033,3374,3697,3984,4558,4988,5130,5414,5982,6400,6518,7113,7226,7811,7904,8449,8821,9206,9617,9721,10288,10704,10818,11405,11502,12055,12443,12860,12976,13567,13672,14241,14661,14783,15386,15515,16132,16289,16603,17231,17410,17768,18125,18480,18831,19174,19501,19796,20386,20489,21054,21466,21572,22143,22567,22697,23316,23477,23799,24084,24654,25076,25202,25813,25958,26248,26828,27270,27436,27768,28073,28683,28826,29112,29684,30110,30244,30871,31048,31402,31751,32090,32409,32688,33246,33644,34081,34237,34549,35173,35344,35686,36011,36302,36884,37330,37504,37852,38189,38504,38775,39317,39683,40056,40443,40858,40970,41553,42001,42179,42535,42888,43235,43570,43881,44503,44670,45004,45313,45931,46090,46408,46685,47239,47629,48050,48174,48781,48918,49192,49740,50118,50515,50950,51102,51406,52014,52153,52431,52987,53381,53810,53950,54230,54790,55192,55637,55809,56153,56482,56781,57379,57498,58095,58212,58805,58914,59491,59927,60081,60389,61005,61160,61470,62090,62253,62579,62872,63458,63553,64102
222,222,624,1069,1241,1585,1914,2213,2811,2930,3527,3644,4237,4346,4923,5359,5513,5821,6437,6592,6902,7522,7685,8011,8304,8890,8985,9534,9914,10315,10758,10926,11262,11575,12201,12376,12726,13067,13390,13677,14251,14681,14823,15107,15675,16093,16211,16806,16919,17504,17597,18142,18514,18899,19310,19414,19981,20397,20511,21098,21195,21748,22136,22553,22669,23260,23365,23934,24354,24476,25079,25208,25825,25982,26296,26924,27103,27461,27818,28173,28524,28867,29194,29489,30079,30182,30747,31159,31265,31836,32260,32390,33009,33170,33492,33777,34347,34769,34895,35506,35651,35941,36521,36963,37129,37461,37766,38376,38519,38805,39377,39803,39937,40564,40741,41095,41444,41783,42102,42381,42939,43337,43774,43930,44242,44866,45037,45379,45704,45995,46577,47023,47197,47545,47882,48197,48468,49010,49376,49749,50136,50551,50663,51246,51694,51872,52228,52581,52928,53263,53574,54196,54363,54697,55006,55624,55783,56101,56378,56932,57322,57743,57867,58474,58611,58885,59433,59811,60208,60643,60795,61099,61707,61846,62124,62680,63074,63503,63643,63923
223,223,626,1073,1249,1601,1946,2277,2580,3186,3321,3591,4131,4493,4858,5229,5612,6019,6115,6666,7050,7459,7559,8118,8518,8959,9123,9451,9748,10342,10453,11034,11478,11648,11988,12309,12592,13158,13572,13682,14261,14701,14863,15187,15476,16054,16492,16650,16966,17239,17785,18159,18548,18967,19087,19686,19807,20408,20533,21142,21283,21565,22129,22539,22641,23204,23612,23710,24265,24657,25082,25214,25837,26006,26344,26661,26936,27486,27868,28273,28365,28908,29276,29653,30048,30479,30623,30911,31487,31921,32071,32371,32971,33094,33699,33832,34457,34630,34976,35309,35616,36230,36381,36683,37287,37418,38039,38204,38534,38835,39437,39564,40177,40326,40624,41220,41335,41924,42025,42586,42990,43080,43619,43979,44340,44703,45070,45445,45836,46259,46387,47002,47155,47461,48073,48220,48514,49102,49201,49758,50154,50587,50735,51031,51623,51730,52303,52731,52869,53145,53697,54083,54496,54604,55179,55611,55757,56049,56633,56724,57265,57629,57998,58377,58776,59215,59375,59695,59976,60538,60944,61038,61585,61961,62354,62781,62917,63189,63733,64103
224,224,628,718,1257,1617,1978,2341,2708,3083,3474,3897,4025,4640,4793,5099,5711,5858,6152,6740,6839,7396,7792,8225,8373,8669,9261,9368,9941,10369,10507,10783,11335,11721,12134,12242,12817,13249,13395,13687,14271,14362,14903,15267,15636,16015,16414,16853,17013,17333,17614,18176,18582,18676,19223,19599,19992,20419,20555,20827,21371,21741,22122,22525,22972,23148,23500,23845,24176,24479,25085,25220,25490,26030,26392,26757,27128,27511,27918,28014,28565,28949,29358,29458,30017,30417,30858,31022,31350,31647,32241,32352,32933,33377,33547,33887,34208,34491,35057,35471,35581,36160,36600,36762,37086,37375,37953,38391,38549,38865,39138,39684,40058,40447,40866,40986,41585,41706,42307,42432,43041,43182,43464,44028,44438,44540,45103,45511,45609,46164,46556,46981,47113,47736,47905,48243,48560,48835,49385,49767,50172,50264,50807,51175,51552,51947,52378,52522,52810,53386,53820,53970,54270,54870,54993,55598,55731,56356,56529,56875,57208,57515,58129,58280,58582,59186,59317,59938,60103,60433,60734,61336,61463,62076,62225,62523,63119,63234,63823,63924
225,225,630,722,1265,1633,2010,2405,2836,2980,3268,3844,4278,4428,4728,5328,5451,6056,6189,6814,6987,7333,7666,7973,8587,8738,9040,9644,9775,10396,10561,10891,11192,11794,11921,12534,12683,12981,13577,13692,14281,14382,14943,15347,15437,15976,16336,16697,17060,17427,17802,18193,18616,18744,19359,19512,19818,20430,20577,20871,21459,21558,22115,22511,22944,23092,23388,23980,24087,24660,25088,25226,25502,26054,26440,26853,26961,27536,27968,28114,28406,28990,29081,29622,29986,30355,30734,31133,31572,31732,32052,32333,32895,33301,33395,33942,34318,34711,35138,35274,35546,36090,36460,36841,37244,37691,37867,38219,38564,38895,39198,39804,39939,40209,40749,41111,41476,41847,42230,42637,42733,43284,43668,44077,44177,44736,45136,45577,45741,46069,46366,46960,47071,47652,48096,48266,48606,48927,49210,49776,50190,50300,50879,51319,51481,51805,52094,52672,53110,53268,53584,53857,54403,54777,55166,55585,55705,56304,56425,57026,57151,57760,57901,58183,58747,59157,59259,59822,60230,60328,60883,61275,61700,61832,62455,62624,62962,63279,63554,64104
226,226,632,726,1273,1649,2042,2469,2605,2877,3421,3791,4172,4575,5022,5198,5550,5895,6226,6529,7135,7270,7540,8080,8442,8807,9178,9561,9968,10064,10615,10999,11408,11508,12067,12467,12908,13072,13400,13697,14291,14402,14983,15427,15597,15937,16258,16541,17107,17521,17631,18210,18650,18812,19136,19425,20003,20441,20599,20915,21188,21734,22108,22497,22916,23036,23635,23756,24357,24482,25091,25232,25514,26078,26488,26590,27153,27561,27659,28214,28606,29031,29163,29786,29955,30293,30610,30885,31435,31817,32222,32314,32857,33225,33602,33997,34428,34572,34860,35436,35870,36020,36320,36920,37043,37648,37781,38406,38579,38925,39258,39565,40179,40330,40632,41236,41367,41988,42153,42483,42784,43386,43513,44126,44275,44573,45169,45284,45873,45974,46535,46939,47029,47568,47928,48289,48652,49019,49394,49785,50208,50336,50951,51104,51410,52022,52169,52463,53051,53150,53707,54103,54536,54684,54980,55572,55679,56252,56680,56818,57094,57646,58032,58445,58553,59128,59560,59706,59998,60582,60673,61214,61578,61947,62326,62725,63164,63324,63644,63925
227,227,634,730,1281,1665,2074,2174,2733,3133,3574,3738,4066,4363,4957,5068,5649,6093,6263,6603,6924,7207,7773,8187,8297,8876,9316,9478,9802,10091,10669,11107,11265,11581,11854,12400,12774,13163,13582,13702,14301,14422,15023,15148,15757,15898,16180,16744,17154,17256,17819,18227,18325,18880,19272,19697,19829,20452,20621,20959,21276,21551,22101,22483,22888,22980,23523,23891,24268,24663,25094,25238,25526,26102,26536,26686,26986,27586,27709,28314,28447,29072,29245,29591,29924,30231,30845,30996,31298,31902,32033,32654,32819,33149,33450,34052,34179,34792,34941,35239,35835,35950,36539,36640,37201,37605,37695,38234,38594,38955,39318,39685,40060,40451,40874,41002,41617,41770,42076,42688,42835,43129,43717,43816,44373,44769,45202,45350,45646,46238,46345,46918,47346,47484,47760,48312,48698,49111,49219,49794,50226,50372,50664,51248,51339,51880,52244,52613,52992,53391,53830,53990,54310,54591,55153,55559,55653,56200,56576,56969,57396,57532,57804,58348,58718,59099,59502,59949,60125,60477,60822,61153,61456,62062,62197,62467,63007,63369,63734,64105
